# Time (s), Altitude AGL (m), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), Speed - Velocity Magnitude (m/s), Attitude Angle (°), Path Angle (°), Angle of Attack (°)
37.314038,2935.973574,-380.167021,1236.151344,4407.439652,-9.585117,31.724060,-85.584289,91.776691,-67.194801,-68.832299,2.515275
37.350776,2932.823311,-380.519090,1237.316614,4404.289389,-9.581183,31.712114,-85.912942,92.078721,-67.275499,-68.913441,2.518776
37.387515,2929.660979,-380.871014,1238.481444,4401.127057,-9.577209,31.700141,-86.241368,92.380709,-67.355240,-68.994023,2.518409
37.424253,2926.486585,-381.222791,1239.645834,4397.952663,-9.573182,31.688151,-86.569564,92.682653,-67.434055,-69.074048,2.517791
37.460991,2923.300138,-381.574419,1240.809784,4394.766216,-9.569091,31.676150,-86.897528,92.984549,-67.512033,-69.153518,2.517078
37.511406,2918.907925,-382.056694,1242.406299,4390.374003,-9.563361,31.659671,-87.347197,93.398745,-67.617856,-69.261678,2.516620
37.561820,2914.493053,-382.538677,1244.001983,4385.959131,-9.557493,31.643185,-87.796424,93.812840,-67.722508,-69.368813,2.521403
37.612234,2910.055545,-383.020360,1245.596836,4381.521623,-9.551493,31.626689,-88.245206,94.226827,-67.826298,-69.474939,2.523474
37.662648,2905.595423,-383.501738,1247.190856,4377.061501,-9.545381,31.610170,-88.693543,94.640698,-67.929481,-69.580073,2.525504
37.713063,2901.112709,-383.982806,1248.784043,4372.578787,-9.539187,31.593612,-89.141435,95.054447,-68.032250,-69.684232,2.526993
37.763477,2896.607427,-384.463560,1250.376394,4368.073505,-9.532945,31.576993,-89.588884,95.468066,-68.134703,-69.787438,2.528703
37.803604,2893.005319,-384.845992,1251.643230,4364.471397,-9.527966,31.563705,-89.944717,95.797190,-68.216058,-69.868915,2.529143
37.843732,2889.388939,-385.228225,1252.909531,4360.855017,-9.522997,31.550352,-90.300270,96.126224,-68.297201,-69.949811,2.529836
37.883859,2885.758296,-385.610258,1254.175295,4357.224374,-9.518052,31.536926,-90.655545,96.455165,-68.378076,-70.030135,2.530464
37.923987,2882.113403,-385.992094,1255.440518,4353.579481,-9.513142,31.523417,-91.010541,96.784008,-68.458597,-70.109894,2.531109
37.964114,2878.454271,-386.373734,1256.705198,4349.920349,-9.508275,31.509821,-91.365259,97.112752,-68.538680,-70.189096,2.531768
38.004241,2874.780910,-386.755179,1257.969330,4346.246988,-9.503453,31.496137,-91.719697,97.441393,-68.618219,-70.267748,2.532443
38.038645,2871.620218,-387.082059,1259.052701,4343.086296,-9.499353,31.484334,-92.023353,97.723070,-68.685913,-70.334747,2.532821
38.073048,2868.449082,-387.408799,1260.135665,4339.915160,-9.495282,31.472468,-92.326802,98.004668,-68.753080,-70.401349,2.533264
38.107452,2865.267511,-387.735399,1261.218219,4336.733589,-9.491235,31.460543,-92.630042,98.286184,-68.819678,-70.467556,2.533696
38.141855,2862.075510,-388.061861,1262.300363,4333.541589,-9.487203,31.448562,-92.933073,98.567617,-68.885671,-70.533370,2.534129
38.176258,2858.873088,-388.388183,1263.382093,4330.339167,-9.483179,31.436532,-93.235892,98.848965,-68.951038,-70.598794,2.534556
38.210662,2855.660252,-388.714368,1264.463408,4327.126330,-9.479154,31.424457,-93.538499,99.130226,-69.015769,-70.663830,2.534978
38.245065,2852.437009,-389.040413,1265.544308,4323.903087,-9.475119,31.412343,-93.840892,99.411399,-69.079869,-70.728478,2.535392
38.279468,2849.203366,-389.366320,1266.624790,4320.669444,-9.471066,31.400197,-94.143072,99.692484,-69.143358,-70.792741,2.535801
38.313872,2845.959330,-389.692086,1267.704854,4317.425409,-9.466987,31.388023,-94.445036,99.973479,-69.206263,-70.856620,2.536206
38.363283,2841.282026,-390.159711,1269.255326,4312.748104,-9.461072,31.370497,-94.878342,100.376889,-69.295657,-70.947698,2.537955
38.412693,2836.583322,-390.627042,1270.804931,4308.049401,-9.455080,31.352929,-95.311198,100.780103,-69.384064,-71.037997,2.539833
38.462104,2831.863242,-391.094075,1272.353667,4303.329321,-9.449006,31.335323,-95.743602,101.183119,-69.471638,-71.127526,2.541820
38.511515,2827.121808,-391.560805,1273.901532,4298.587886,-9.442856,31.317676,-96.175551,101.585929,-69.558522,-71.216295,2.543852
38.560925,2822.359042,-392.027230,1275.448525,4293.825121,-9.436641,31.299981,-96.607045,101.988530,-69.644854,-71.304314,2.545929
38.610336,2817.574967,-392.493347,1276.994641,4289.041046,-9.430379,31.282228,-97.038084,102.390915,-69.730725,-71.391596,2.548058
38.664925,2812.264796,-393.007950,1278.701761,4283.730874,-9.423430,31.262531,-97.513763,102.835212,-69.825116,-71.487184,2.551817
38.719514,2806.928672,-393.522173,1280.407803,4278.394751,-9.416476,31.242729,-97.988887,103.279233,-69.919010,-71.581905,2.555576
38.774102,2801.566628,-394.036017,1282.112761,4273.032706,-9.409541,31.222808,-98.463454,103.722972,-70.012345,-71.675776,2.559489
38.828691,2796.178693,-394.549483,1283.816627,4267.644771,-9.402640,31.202756,-98.937464,104.166422,-70.105026,-71.768811,2.563508
38.883280,2790.764897,-395.062574,1285.519396,4262.230975,-9.395779,31.182568,-99.410916,104.609576,-70.196884,-71.861023,2.567622
38.937869,2785.325272,-395.575291,1287.221058,4256.791350,-9.388955,31.162246,-99.883806,105.052429,-70.287814,-71.952423,2.571862
38.992457,2779.859847,-396.087637,1288.921608,4251.325925,-9.382153,31.141798,-100.356132,105.494975,-70.377641,-72.043021,2.576203
39.047046,2774.368655,-396.599611,1290.621039,4245.834733,-9.375358,31.121236,-100.827889,105.937207,-70.466334,-72.132822,2.580658
39.101635,2768.851725,-397.111214,1292.319344,4240.317803,-9.368544,31.100572,-101.299072,106.379120,-70.553843,-72.221834,2.585221
39.156223,2763.309090,-397.622444,1294.016519,4234.775168,-9.361695,31.079823,-101.769675,106.820708,-70.640182,-72.310062,2.589901
39.210812,2757.740781,-398.133300,1295.712559,4229.206859,-9.354796,31.058995,-102.239697,107.261964,-70.725555,-72.397515,2.594695
39.265401,2752.146830,-398.643776,1297.407460,4223.612908,-9.347834,31.038101,-102.709131,107.702885,-70.809873,-72.484199,2.599622
39.303072,2748.271611,-398.995825,1298.576414,4219.737689,-9.343001,31.023640,-103.032736,108.006956,-70.867792,-72.543575,2.599656
39.340742,2744.384206,-399.347690,1299.744823,4215.850284,-9.338136,31.009146,-103.356059,108.310862,-70.925255,-72.602594,2.600593
39.378413,2740.484627,-399.699372,1300.912685,4211.950705,-9.333253,30.994616,-103.679100,108.614601,-70.982521,-72.661258,2.601305
39.416084,2736.572884,-400.050870,1302.079999,4208.038962,-9.328349,30.980044,-104.001860,108.918172,-71.039506,-72.719575,2.602057
39.453754,2732.648988,-400.402183,1303.246764,4204.115066,-9.323435,30.965431,-104.324337,109.221571,-71.096252,-72.777543,2.602812
39.491425,2728.712949,-400.753310,1304.412977,4200.179027,-9.318512,30.950767,-104.646533,109.524798,-71.152824,-72.835173,2.603571
39.518741,2725.851218,-401.007808,1305.258288,4197.317296,-9.314940,30.940105,-104.879989,109.744569,-71.193635,-72.876750,2.603761
39.546057,2722.983112,-401.262207,1306.103307,4194.449190,-9.311369,30.929414,-105.113297,109.964246,-71.234373,-72.918152,2.603597
39.573374,2720.108634,-401.516509,1306.948033,4191.574713,-9.307800,30.918694,-105.346456,110.183831,-71.274937,-72.959380,2.603365
39.600690,2717.227790,-401.770714,1307.792467,4188.693868,-9.304233,30.907945,-105.579466,110.403322,-71.315369,-73.000434,2.603116
39.628006,2714.340583,-402.024821,1308.636606,4185.806661,-9.300670,30.897165,-105.812327,110.622719,-71.355624,-73.041317,2.602864
39.660267,2710.922543,-402.324802,1309.633172,4182.388621,-9.296467,30.884395,-106.087148,110.881708,-71.402952,-73.089380,2.601978
39.692528,2707.495641,-402.624647,1310.629326,4178.961719,-9.292269,30.871583,-106.361760,111.140563,-71.450011,-73.137208,2.601177
39.724789,2704.059882,-402.924357,1311.625065,4175.525961,-9.288076,30.858730,-106.636161,111.399284,-71.496793,-73.184801,2.600319
39.757050,2700.615275,-403.223932,1312.620389,4172.081353,-9.283885,30.845836,-106.910353,111.657869,-71.543280,-73.232161,2.599463
39.789311,2697.161825,-403.523371,1313.615297,4168.627904,-9.279696,30.832902,-107.184333,111.916316,-71.589462,-73.279289,2.598590
39.830960,2692.690272,-403.909755,1314.899128,4164.156350,-9.274285,30.816150,-107.537735,112.249774,-71.648617,-73.339792,2.598584
39.872610,2688.204007,-404.295913,1316.182261,4159.670085,-9.268867,30.799339,-107.890782,112.583000,-71.707216,-73.399913,2.603114
39.914260,2683.703045,-404.681845,1317.464693,4155.169123,-9.263437,30.782472,-108.243472,112.915991,-71.765321,-73.459655,2.605126
39.955909,2679.187401,-405.067551,1318.746420,4150.653479,-9.257990,30.765554,-108.595804,113.248745,-71.822941,-73.519021,2.607027
39.997559,2674.657090,-405.453029,1320.027442,4146.123168,-9.252523,30.748585,-108.947776,113.581260,-71.880118,-73.578014,2.608402
40.039209,2670.112127,-405.838280,1321.307757,4141.578206,-9.247035,30.731569,-109.299388,113.913533,-71.936878,-73.636636,2.610010
40.087138,2664.863764,-406.281334,1322.780238,4136.329842,-9.240694,30.711926,-109.703567,114.295605,-72.001730,-73.703644,2.613484
40.135068,2659.596040,-406.724085,1324.251776,4131.062118,-9.234326,30.692217,-110.107265,114.677351,-72.066138,-73.770172,2.616921
40.182997,2654.308978,-407.166529,1325.722368,4125.775056,-9.227938,30.672439,-110.510482,115.058767,-72.130144,-73.836226,2.620505
40.230927,2649.002602,-407.608667,1327.192010,4120.468680,-9.221535,30.652588,-110.913216,115.439851,-72.193770,-73.901813,2.624151
40.278857,2643.676934,-408.050498,1328.660699,4115.143013,-9.215122,30.632659,-111.315466,115.820599,-72.257011,-73.966939,2.627863
40.326786,2638.331999,-408.492021,1330.128431,4109.798077,-9.208706,30.612648,-111.717231,116.201008,-72.319883,-74.031610,2.631661
40.374716,2632.967819,-408.933237,1331.595201,4104.433897,-9.202290,30.592552,-112.118511,116.581074,-72.382310,-74.095831,2.635528
40.422645,2627.584417,-409.374145,1333.061007,4099.050495,-9.195877,30.572371,-112.519304,116.960796,-72.444323,-74.159608,2.639476
40.470575,2622.181817,-409.814746,1334.525843,4093.647895,-9.189465,30.552102,-112.919608,117.340168,-72.505814,-74.222947,2.643501
40.518505,2616.760042,-410.255040,1335.989705,4088.226120,-9.183055,30.531751,-113.319421,117.719189,-72.566806,-74.285849,2.647606
40.566434,2611.319116,-410.695027,1337.452590,4082.785195,-9.176641,30.511314,-113.718743,118.097856,-72.627274,-74.348322,2.651790
40.614364,2605.859063,-411.134705,1338.914494,4077.325141,-9.170219,30.490804,-114.117568,118.476164,-72.687127,-74.410366,2.656059
40.648972,2601.904721,-411.451987,1339.969459,4073.370799,-9.165577,30.475943,-114.405235,118.749100,-72.730161,-74.454902,2.656186
40.683580,2597.940427,-411.769107,1341.023908,4069.406505,-9.160924,30.461047,-114.692641,119.021846,-72.772768,-74.499217,2.657103
40.718187,2593.966191,-412.086067,1342.077841,4065.432270,-9.156266,30.446113,-114.979786,119.294402,-72.815232,-74.543315,2.657813
40.752795,2589.982023,-412.402865,1343.131257,4061.448101,-9.151595,30.431141,-115.266671,119.566766,-72.857350,-74.587196,2.658568
40.787403,2585.987930,-412.719501,1344.184154,4057.454008,-9.146919,30.416135,-115.553293,119.838938,-72.899322,-74.630860,2.659320
40.822011,2581.983923,-413.035975,1345.236530,4053.450001,-9.142231,30.401089,-115.839654,120.110915,-72.941045,-74.674313,2.660080
40.846393,2579.157043,-413.258842,1345.977646,4050.623121,-9.138925,30.390468,-116.041244,120.302414,-72.970314,-74.704798,2.660228
40.870775,2576.325250,-413.481628,1346.718501,4047.791328,-9.135614,30.379827,-116.242704,120.493816,-72.999510,-74.735180,2.660093
40.895157,2573.488546,-413.704334,1347.459098,4044.954624,-9.132300,30.369167,-116.444033,120.685120,-73.028595,-74.765457,2.659898
40.919540,2570.646934,-413.926959,1348.199434,4042.113013,-9.128983,30.358488,-116.645231,120.876326,-73.057602,-74.795631,2.659690
40.943922,2567.800419,-414.149503,1348.939509,4039.266497,-9.125663,30.347789,-116.846298,121.067434,-73.086507,-74.825703,2.659480
40.970205,2564.726504,-414.389305,1349.736987,4036.192583,-9.122082,30.336233,-117.062894,121.273330,-73.117571,-74.858005,2.659091
40.996488,2561.646899,-414.629014,1350.534162,4033.112977,-9.118500,30.324654,-117.279336,121.479110,-73.148522,-74.890189,2.658734
41.022771,2558.561606,-414.868628,1351.331031,4030.027685,-9.114916,30.313050,-117.495625,121.684776,-73.179368,-74.922257,2.658360
41.049054,2555.470631,-415.108148,1352.127596,4026.936709,-9.111330,30.301421,-117.711762,121.890325,-73.210099,-74.954208,2.657985
41.075337,2552.373977,-415.347574,1352.923854,4023.840056,-9.107744,30.289768,-117.927745,122.095758,-73.240716,-74.986044,2.657605
41.113843,2547.826939,-415.698177,1354.089869,4019.293018,-9.102490,30.272651,-118.243896,122.396518,-73.285358,-75.032478,2.657196
41.152349,2543.267734,-416.048578,1355.255223,4014.733812,-9.097234,30.255480,-118.559717,122.697026,-73.329700,-75.078669,2.661660
41.190855,2538.696374,-416.398777,1356.419915,4010.162452,-9.091977,30.238257,-118.875207,122.997281,-73.373781,-75.124617,2.663622
41.229362,2534.112872,-416.748773,1357.583944,4005.578950,-9.086719,30.220980,-119.190365,123.297279,-73.417579,-75.170324,2.665662
41.267868,2529.517241,-417.098567,1358.747305,4000.983319,-9.081457,30.203653,-119.505189,123.597022,-73.461097,-75.215793,2.667074
41.306374,2524.909493,-417.448158,1359.909999,3996.375571,-9.076192,30.186275,-119.819680,123.896505,-73.504327,-75.261024,2.668758
41.350669,2519.594086,-417.850053,1361.246654,3991.060164,-9.070130,30.166222,-120.181034,124.240690,-73.553719,-75.312764,2.670316
41.394964,2514.262682,-418.251680,1362.582419,3985.728760,-9.064059,30.146106,-120.541943,124.584529,-73.602761,-75.364195,2.670083
41.439259,2508.915301,-418.653037,1363.917291,3980.381379,-9.057979,30.125926,-120.902406,124.928020,-73.651457,-75.415319,2.670255
41.483554,2503.551964,-419.054124,1365.251269,3975.018042,-9.051890,30.105682,-121.262422,125.271161,-73.699829,-75.466140,2.670775
41.527849,2498.172689,-419.454942,1366.584348,3969.638767,-9.045792,30.085375,-121.621990,125.613950,-73.747889,-75.516660,2.671318
41.572143,2492.777498,-419.855489,1367.916526,3964.243576,-9.039687,30.065002,-121.981108,125.956386,-73.795688,-75.566883,2.671919
41.616438,2487.366409,-420.255766,1369.247801,3958.832488,-9.033573,30.044566,-122.339776,126.298464,-73.843151,-75.616810,2.672471
41.640477,2484.423134,-420.472885,1369.969911,3955.889213,-9.030255,30.033446,-122.534238,126.483963,-73.868842,-75.643784,2.672528
41.664517,2481.475186,-420.689924,1370.691754,3952.941265,-9.026933,30.022307,-122.728567,126.669355,-73.894409,-75.670672,2.672715
41.688556,2478.522568,-420.906884,1371.413329,3949.988647,-9.023611,30.011148,-122.922763,126.854642,-73.919910,-75.697475,2.672888
41.712595,2475.565284,-421.123763,1372.134636,3947.031362,-9.020287,29.999968,-123.116825,127.039822,-73.945316,-75.724194,2.673072
41.736634,2472.603336,-421.340563,1372.855673,3944.069414,-9.016962,29.988769,-123.310754,127.224895,-73.970639,-75.750829,2.673252
41.760673,2469.636727,-421.557283,1373.576441,3941.102806,-9.013637,29.977549,-123.504549,127.409861,-73.995876,-75.777381,2.673435
41.785674,2466.546407,-421.782594,1374.325780,3938.012485,-9.010177,29.965858,-123.705961,127.602119,-74.022025,-75.804907,2.673609
41.810676,2463.451052,-422.007819,1375.074826,3934.917130,-9.006717,29.954146,-123.907227,127.794260,-74.048083,-75.832343,2.673333
41.835678,2460.350667,-422.232957,1375.823578,3931.816745,-9.003256,29.942411,-124.108349,127.986284,-74.074038,-75.859691,2.672988
41.860679,2457.245256,-422.458009,1376.572038,3928.711334,-8.999795,29.930655,-124.309324,128.178191,-74.099895,-75.886950,2.672618
41.885681,2454.134822,-422.682975,1377.320203,3925.600900,-8.996332,29.918877,-124.510154,128.369980,-74.125649,-75.914120,2.672248
41.910682,2451.019368,-422.907853,1378.068073,3922.485447,-8.992869,29.907077,-124.710838,128.561651,-74.151304,-75.941203,2.671874
41.935684,2447.898899,-423.132646,1378.815648,3919.364978,-8.989404,29.895256,-124.911376,128.753204,-74.176857,-75.968199,2.671496
41.960685,2444.773419,-423.357351,1379.562927,3916.239497,-8.985939,29.883413,-125.111767,128.944639,-74.202311,-75.995107,2.671115
41.996455,2440.293073,-423.678688,1380.631547,3911.759152,-8.980978,29.866433,-125.398213,129.218318,-74.238554,-76.033455,2.670862
42.032225,2435.802488,-423.999846,1381.699558,3907.268566,-8.976015,29.849410,-125.684357,129.491752,-74.274570,-76.071626,2.674904
42.067995,2431.301672,-424.320828,1382.766960,3902.767750,-8.971048,29.832344,-125.970200,129.764941,-74.310403,-76.109623,2.676678
42.103764,2426.790637,-424.641631,1383.833751,3898.256715,-8.966078,29.815236,-126.255741,130.037883,-74.346046,-76.147445,2.678506
42.139534,2422.269394,-424.962257,1384.899929,3893.735472,-8.961105,29.798085,-126.540979,130.310577,-74.381509,-76.185096,2.679780
42.175304,2417.737953,-425.282705,1385.965493,3889.204031,-8.956128,29.780891,-126.825913,130.583023,-74.416793,-76.222575,2.681292
42.217881,2412.330826,-425.663907,1387.233048,3883.796904,-8.950199,29.760369,-127.164679,130.906994,-74.458553,-76.266966,2.685331
42.260459,2406.909285,-426.044857,1388.499728,3878.375363,-8.944267,29.739786,-127.503013,131.230611,-74.500073,-76.311119,2.689325
42.303036,2401.473347,-426.425554,1389.765531,3872.939425,-8.938331,29.719141,-127.840915,131.553870,-74.541354,-76.355035,2.693507
42.345613,2396.023032,-426.805998,1391.030453,3867.489110,-8.932392,29.698434,-128.178383,131.876770,-74.582393,-76.398717,2.697724
42.388191,2390.558357,-427.186189,1392.294492,3862.024435,-8.926451,29.677664,-128.515417,132.199311,-74.623190,-76.442167,2.701997
42.430768,2385.079342,-427.566127,1393.557646,3856.545420,-8.920507,29.656831,-128.852016,132.521490,-74.663745,-76.485388,2.706348
42.473345,2379.586004,-427.945813,1394.819911,3851.052082,-8.914562,29.635936,-129.188179,132.843305,-74.704047,-76.528380,2.710749
42.515923,2374.078363,-428.325245,1396.081285,3845.544441,-8.908616,29.614977,-129.523904,133.164756,-74.744109,-76.571146,2.715222
42.558500,2368.556437,-428.704423,1397.341765,3840.022515,-8.902668,29.593956,-129.859191,133.485839,-74.783908,-76.613688,2.719754
42.601078,2363.020244,-429.083349,1398.601350,3834.486322,-8.896719,29.572873,-130.194039,133.806555,-74.823472,-76.656007,2.724353
42.643655,2357.469804,-429.462021,1399.860035,3828.935882,-8.890767,29.551727,-130.528447,134.126901,-74.862777,-76.698106,2.729017
